epoch,train_loss,val_loss,train_error1,val_error1,train_error5,val_error5
45,0.3840898214530945,0.5805349419593812,13.170000000000002,20.11,0.4000000000000057,0.730000000000004
46,0.3714983593177795,0.5513993955612183,12.780000000000001,18.08,0.37000000000000455,0.980000000000004
47,0.37593612630844114,0.6310620379924774,13.010000000000005,20.33,0.3539999999999992,1.2800000000000011
48,0.3681937030029297,0.5158416734218597,12.715999999999994,17.090000000000003,0.3719999999999999,0.8900000000000006
49,0.36210511940002443,0.5703776747226715,12.482,18.769999999999996,0.33799999999999386,0.730000000000004
50,0.35691069988250734,0.5599410890579224,12.372,18.980000000000004,0.36599999999999966,0.7999999999999972
51,0.3470489356994629,0.5017564634323121,12.141999999999996,16.810000000000002,0.31799999999999784,0.6700000000000017
52,0.34783195455551147,0.6893800133705139,12.11,21.64,0.35200000000000387,1.5799999999999983
53,0.3458625128364563,0.5727754837989807,12.052000000000007,19.14,0.2920000000000016,0.9899999999999949
54,0.3428651707649231,0.5813683785438538,12.087999999999994,19.200000000000003,0.32399999999999807,1.0799999999999983
55,0.33651972405433656,0.5828856866836548,11.778000000000006,18.89,0.30400000000000205,0.9000000000000057
56,0.3364221789264679,0.48714961166381837,11.718000000000004,16.230000000000004,0.32399999999999807,0.7999999999999972
57,0.32955582829475405,0.49628398332595824,11.513999999999996,16.260000000000005,0.2780000000000058,0.9099999999999966
58,0.33222025072097777,0.5504818197250366,11.540000000000006,17.92,0.2560000000000002,0.8100000000000023
59,0.32280990028381346,0.5074919431686401,11.156000000000006,16.769999999999996,0.2879999999999967,0.8599999999999994
60,0.3156907001686096,0.5193919770717621,11.134,17.549999999999997,0.23999999999999488,0.8400000000000034
61,0.31607709261894223,0.5362530891418457,10.852000000000004,17.310000000000002,0.2560000000000002,0.8199999999999932
62,0.3037007608795166,0.5524164149999619,10.427999999999997,17.42,0.269999999999996,1.0
63,0.30306196950912473,0.537440807723999,10.447999999999993,17.549999999999997,0.21999999999999886,0.519999999999996
64,0.30244463417053224,0.48008378925323486,10.433999999999997,15.870000000000005,0.23399999999999466,0.6299999999999955
65,0.3040424459648132,0.5537261921405793,10.634,18.439999999999998,0.2079999999999984,0.7099999999999937
66,0.29970942182540894,0.5178767812728882,10.482,16.560000000000002,0.2120000000000033,0.7800000000000011
67,0.2910207206726074,0.5046970305442811,10.158000000000001,16.159999999999997,0.18600000000000705,0.8100000000000023
68,0.28965430128097536,0.5113520859718322,10.099999999999994,16.67,0.20999999999999375,0.75
69,0.2888487286567688,0.5588430968284607,10.138000000000005,18.150000000000006,0.19400000000000261,0.7900000000000063
70,0.28763551941394805,0.48747220582962036,10.043999999999997,15.659999999999997,0.20000000000000284,0.6200000000000045
71,0.2882913674259186,0.5191061721801757,10.081999999999994,16.269999999999996,0.20999999999999375,0.8100000000000023
72,0.2800540921783447,0.49999532833099364,9.756,16.129999999999995,0.18999999999999773,0.6299999999999955
73,0.2815834439945221,0.5072394795417786,9.810000000000002,16.22,0.18600000000000705,0.6400000000000006
74,0.2762898572731018,0.5985019361495971,9.5,19.010000000000005,0.18000000000000682,1.0799999999999983
75,0.2753404238605499,0.48880675325393674,9.664000000000001,15.75,0.19400000000000261,0.6599999999999966
76,0.2731865158176422,0.5127854099273682,9.471999999999994,16.400000000000006,0.18200000000000216,0.769999999999996
77,0.2732938875198364,0.4913954761505127,9.486000000000004,16.379999999999995,0.17199999999999704,0.519999999999996
78,0.26923862245559693,0.4740239613056183,9.415999999999997,15.230000000000004,0.15399999999999636,0.5699999999999932
79,0.2613015966415405,0.49272060651779176,9.209999999999994,16.03,0.14000000000000057,0.519999999999996
80,0.25876020110607145,0.5871654993534088,9.018,18.409999999999997,0.16200000000000614,1.2199999999999989
81,0.2644046503448486,0.5146489594459533,9.188000000000002,16.53,0.1560000000000059,0.8400000000000034
82,0.2599429333972931,0.4688902956008911,9.022000000000006,15.180000000000007,0.15399999999999636,0.5900000000000034
83,0.25834103887557985,0.5095743087768555,9.013999999999996,16.17,0.11599999999999966,0.9699999999999989
84,0.24886799058914186,0.46228603477478025,8.587999999999994,14.930000000000007,0.15000000000000568,0.5100000000000051
85,0.24852149534225465,0.5164221858978272,8.608000000000004,16.58,0.15000000000000568,0.8199999999999932
86,0.25236257990837097,0.4788507682800293,8.825999999999993,15.420000000000002,0.13400000000000034,0.6700000000000017
87,0.24638822546005248,0.4930485617160797,8.622,15.769999999999996,0.1419999999999959,0.7600000000000051
88,0.24362648933410644,0.5154199715614319,8.579999999999998,16.129999999999995,0.10999999999999943,0.8799999999999955
89,0.24504658756732942,0.5012009628295898,8.494,15.450000000000003,0.12000000000000455,0.5699999999999932
90,0.2473722524547577,0.41963056211471556,8.653999999999996,13.790000000000006,0.11400000000000432,0.5300000000000011
91,0.23512425003528595,0.5621968936920166,8.132000000000005,16.659999999999997,0.11599999999999966,1.0799999999999983
92,0.24143701504707338,0.48158857135772704,8.528000000000006,14.909999999999997,0.14799999999999613,0.6400000000000006
93,0.2345169761657715,0.502174011516571,8.278000000000006,16.120000000000005,0.10599999999999454,0.75
94,0.231209729180336,0.4955078763961792,7.959999999999994,15.739999999999995,0.1039999999999992,0.5400000000000063
95,0.24000199135780334,0.5292261618614197,8.376000000000005,16.739999999999995,0.13599999999999568,0.8199999999999932
96,0.23420205682754516,0.5879865626811981,8.212000000000003,18.22,0.10800000000000409,0.9500000000000028
97,0.22650241777420044,0.5291312014579773,7.951999999999998,16.480000000000004,0.09600000000000364,0.5900000000000034
98,0.23455218463897706,0.47769108381271363,8.150000000000006,15.170000000000002,0.14400000000000546,0.5699999999999932
99,0.22155392899513246,0.5519275336265564,7.748000000000005,16.840000000000003,0.10999999999999943,0.8499999999999943
100,0.22888141784667967,0.553838818359375,7.975999999999999,17.439999999999998,0.09399999999999409,0.5499999999999972
101,0.2183438758802414,0.46150611033439637,7.6059999999999945,14.36,0.09999999999999432,0.4899999999999949
102,0.17327398537158967,0.3873514356613159,5.9680000000000035,12.430000000000007,0.04600000000000648,0.45999999999999375
103,0.15662669933319093,0.3932561269760132,5.4680000000000035,12.540000000000006,0.031999999999996476,0.4000000000000057
104,0.1517157004594803,0.4117232857704163,5.391999999999996,12.670000000000002,0.06399999999999295,0.46999999999999886
105,0.1496952321791649,0.3814584673881531,5.176000000000002,11.730000000000004,0.04200000000000159,0.39000000000000057
106,0.1474799791765213,0.39322057332992555,5.007999999999996,12.290000000000006,0.034000000000006025,0.5400000000000063
107,0.14647042512893677,0.3895839804649353,5.141999999999996,12.019999999999996,0.028000000000005798,0.3100000000000023
108,0.14609827587127686,0.3866884408950806,5.067999999999998,12.040000000000006,0.036000000000001364,0.45999999999999375
109,0.14411024295806885,0.39267718896865844,4.932000000000002,11.980000000000004,0.02400000000000091,0.4099999999999966
110,0.13946759839057923,0.3928781393051147,4.823999999999998,12.030000000000001,0.028000000000005798,0.4300000000000068
111,0.13809919410705565,0.38735395746231077,4.885999999999996,12.010000000000005,0.04000000000000625,0.37000000000000455
112,0.14021236550331115,0.40316721124649046,4.847999999999999,12.540000000000006,0.036000000000001364,0.45999999999999375
113,0.13909773601055145,0.394768225479126,4.866,12.280000000000001,0.0379999999999967,0.37999999999999545
114,0.1380855148744583,0.409113761138916,4.829999999999998,12.260000000000005,0.02200000000000557,0.39000000000000057
115,0.1381681100654602,0.41313736286163333,4.841999999999999,12.510000000000005,0.013999999999995794,0.35999999999999943
116,0.13332325462818145,0.3919947517871857,4.6640000000000015,12.099999999999994,0.030000000000001137,0.4099999999999966
117,0.13209104897499085,0.3966950924873352,4.616,11.950000000000003,0.028000000000005798,0.4099999999999966
118,0.13090354961156844,0.3856725461959839,4.646000000000001,11.950000000000003,0.030000000000001137,0.3499999999999943
119,0.13060164220809936,0.4313313355445862,4.632000000000005,12.689999999999998,0.030000000000001137,0.4399999999999977
120,0.13030751673698426,0.3989709505319595,4.640000000000001,12.439999999999998,0.036000000000001364,0.46999999999999886
121,0.13083530502319335,0.4102658681869507,4.616,12.549999999999997,0.031999999999996476,0.4399999999999977
122,0.13084872155666352,0.3985018657684326,4.537999999999997,11.86,0.028000000000005798,0.4000000000000057
123,0.12993098621368407,0.4002924224376678,4.689999999999998,11.959999999999994,0.02200000000000557,0.39000000000000057
124,0.1311903302717209,0.40071047971248624,4.653999999999996,12.129999999999995,0.028000000000005798,0.4099999999999966
125,0.13167253160476686,0.4131271206855774,4.665999999999997,11.939999999999998,0.030000000000001137,0.480000000000004
126,0.1245081689786911,0.4120027109146118,4.384,12.620000000000005,0.02400000000000091,0.35999999999999943
127,0.12370101294636726,0.42495199823379515,4.352000000000004,12.480000000000004,0.018000000000000682,0.46999999999999886
128,0.1281290432548523,0.41431082077026365,4.5460000000000065,12.650000000000006,0.016000000000005343,0.4300000000000068
129,0.12736258279800414,0.40727987794876097,4.504000000000005,12.189999999999998,0.031999999999996476,0.37999999999999545
130,0.12365056009292602,0.3962537495613098,4.390000000000001,12.069999999999993,0.02200000000000557,0.4399999999999977
131,0.1255820306444168,0.43601455311775206,4.444000000000003,13.069999999999993,0.016000000000005343,0.4300000000000068
132,0.12718560316085814,0.41258487129211424,4.465999999999994,12.049999999999997,0.04200000000000159,0.39000000000000057
133,0.12269789157867432,0.4078401818037033,4.361999999999995,12.439999999999998,0.028000000000005798,0.35999999999999943
134,0.11824739460468292,0.40323809497356417,4.233999999999995,12.049999999999997,0.02200000000000557,0.4099999999999966
135,0.12006226214885711,0.408624340057373,4.219999999999999,11.969999999999999,0.028000000000005798,0.4099999999999966
136,0.12343386124134063,0.41360055270195006,4.408000000000001,12.170000000000002,0.016000000000005343,0.4399999999999977
137,0.12277650430679321,0.42672336807250977,4.388000000000005,12.670000000000002,0.007999999999995566,0.4399999999999977
138,0.12195405419349671,0.42390593070983884,4.2620000000000005,12.349999999999994,0.01999999999999602,0.4399999999999977
139,0.11869543809890747,0.3891526436805725,4.195999999999998,11.480000000000004,0.030000000000001137,0.37999999999999545
140,0.12393072690486907,0.4101864722251892,4.197999999999993,12.409999999999997,0.016000000000005343,0.45000000000000284
141,0.12373300011634826,0.425679935836792,4.337999999999994,12.540000000000006,0.01999999999999602,0.4099999999999966
142,0.11952866355895995,0.4193010495662689,4.221999999999994,12.409999999999997,0.028000000000005798,0.4300000000000068
143,0.10784002988219261,0.3934047138214111,3.75,11.480000000000004,0.013999999999995794,0.37000000000000455
144,0.10931385818719865,0.3952277909755707,3.8400000000000034,11.530000000000001,0.010000000000005116,0.3499999999999943
145,0.10769711425542831,0.39588096923828126,3.7620000000000005,11.790000000000006,0.01999999999999602,0.4399999999999977
146,0.10866840142250062,0.3968882247924805,3.8100000000000023,11.730000000000004,0.013999999999995794,0.37999999999999545
147,0.10794034408330917,0.4096865869998932,3.7240000000000038,11.590000000000003,0.02200000000000557,0.4099999999999966
148,0.10628754238605499,0.4167123169898987,3.695999999999998,12.129999999999995,0.013999999999995794,0.37000000000000455
149,0.10554298541069031,0.40938924589157105,3.7680000000000007,11.670000000000002,0.012000000000000455,0.5
150,0.10742619896650314,0.41747850651741025,3.6740000000000066,11.980000000000004,0.01999999999999602,0.39000000000000057
151,0.10558454353809357,0.4122856894016266,3.6940000000000026,11.829999999999998,0.010000000000005116,0.4899999999999949
152,0.10674479269504547,0.41359920692443847,3.784000000000006,12.120000000000005,0.018000000000000682,0.3199999999999932
153,0.10507698338508606,0.40902945375442507,3.5859999999999985,11.519999999999996,0.013999999999995794,0.4300000000000068
154,0.10506282027959823,0.4166957144737244,3.6779999999999973,12.019999999999996,0.018000000000000682,0.3299999999999983
155,0.10447688965797425,0.4209158226966858,3.6700000000000017,11.989999999999995,0.012000000000000455,0.45000000000000284
156,0.10264027685165406,0.41920565347671507,3.641999999999996,11.930000000000007,0.012000000000000455,0.37999999999999545
157,0.10480394288301467,0.4029505329787731,3.6599999999999966,11.400000000000006,0.010000000000005116,0.37999999999999545
158,0.10240503919124604,0.41666678161621096,3.628,11.930000000000007,0.013999999999995794,0.37999999999999545
159,0.10191613157272339,0.42111466422080995,3.5019999999999953,12.040000000000006,0.016000000000005343,0.5300000000000011
160,0.10307200279712676,0.42529626665115355,3.5900000000000034,11.900000000000006,0.016000000000005343,0.4000000000000057
161,0.10183719992160797,0.4149423407077789,3.5559999999999974,11.760000000000005,0.0040000000000048885,0.4300000000000068
162,0.10287083110809327,0.40909503049850465,3.5819999999999936,11.519999999999996,0.010000000000005116,0.5400000000000063
163,0.10298820867776871,0.41171286296844484,3.504000000000005,11.590000000000003,0.016000000000005343,0.4200000000000017
164,0.1016564846277237,0.4117881715774536,3.5079999999999956,11.819999999999993,0.013999999999995794,0.4399999999999977
165,0.1005667014837265,0.4065374516963959,3.563999999999993,11.780000000000001,0.02400000000000091,0.45999999999999375
166,0.09915668932437896,0.40597851169109345,3.495999999999995,11.760000000000005,0.013999999999995794,0.4899999999999949
167,0.09918917447566986,0.4043915511131287,3.480000000000004,11.650000000000006,0.018000000000000682,0.28000000000000114
168,0.10206436551094056,0.40513088521957397,3.602000000000004,11.659999999999997,0.012000000000000455,0.4000000000000057
169,0.09833247423648835,0.40271675243377686,3.4339999999999975,11.709999999999994,0.012000000000000455,0.3400000000000034
170,0.09602338859081268,0.4207302176475525,3.4479999999999933,11.980000000000004,0.012000000000000455,0.4200000000000017
171,0.10039670766353608,0.4088332690238953,3.475999999999999,11.700000000000003,0.010000000000005116,0.3499999999999943
172,0.0986922060918808,0.42002445585727693,3.5079999999999956,11.849999999999994,0.013999999999995794,0.39000000000000057
173,0.09794706176519394,0.401672696018219,3.412000000000006,11.459999999999994,0.006000000000000227,0.45000000000000284
174,0.09738059534549713,0.41555018520355225,3.5060000000000002,11.86,0.012000000000000455,0.39000000000000057
175,0.10348285158872604,0.41691759157180786,3.628,11.719999999999999,0.01999999999999602,0.4200000000000017
176,0.09623642050862312,0.3989986561775207,3.4039999999999964,11.290000000000006,0.012000000000000455,0.29999999999999716
177,0.09919288547039032,0.40128391938209534,3.469999999999999,11.299999999999997,0.013999999999995794,0.4200000000000017
178,0.09992775754928589,0.4197561267375946,3.4879999999999995,11.909999999999997,0.007999999999995566,0.4000000000000057
179,0.09624953312397003,0.40065600290298464,3.3760000000000048,11.579999999999998,0.012000000000000455,0.3299999999999983
180,0.09864725842475891,0.42915298783779143,3.451999999999998,12.0,0.012000000000000455,0.45999999999999375
181,0.09946773779392243,0.40761256022453307,3.4279999999999973,11.89,0.012000000000000455,0.46999999999999886
182,0.09620431920528412,0.401485928440094,3.353999999999999,11.400000000000006,0.010000000000005116,0.4200000000000017
183,0.09639519525766373,0.4186345090389252,3.3900000000000006,12.0,0.007999999999995566,0.35999999999999943
184,0.0967984274148941,0.42281033487319947,3.3259999999999934,11.659999999999997,0.010000000000005116,0.45000000000000284
185,0.08343607582092286,0.38403019132614136,2.941999999999993,10.989999999999995,0.007999999999995566,0.4300000000000068
186,0.08450660586595535,0.4054208071708679,2.9099999999999966,11.450000000000003,0.007999999999995566,0.45999999999999375
187,0.08519546758651733,0.4013363145828247,2.9399999999999977,11.489999999999995,0.0040000000000048885,0.5100000000000051
188,0.08196098475396633,0.40245402879714964,2.915999999999997,11.290000000000006,0.0040000000000048885,0.4200000000000017
189,0.08538802280902863,0.39409561429023743,2.9200000000000017,10.900000000000006,0.012000000000000455,0.39000000000000057
190,0.0832420207977295,0.3958099947929382,2.9740000000000038,10.900000000000006,0.001999999999995339,0.37000000000000455
191,0.08325008848190307,0.40365264568328857,2.9279999999999973,11.170000000000002,0.007999999999995566,0.3299999999999983
192,0.0850023857831955,0.42267297077178956,2.9620000000000033,11.620000000000005,0.012000000000000455,0.4200000000000017
193,0.08126666944980622,0.4075134703278542,2.819999999999993,11.239999999999995,0.0040000000000048885,0.4099999999999966
194,0.08303862300872802,0.41333083829879763,2.969999999999999,11.530000000000001,0.006000000000000227,0.39000000000000057
195,0.08352108976840973,0.38808471479415896,2.867999999999995,11.0,0.006000000000000227,0.3299999999999983
196,0.0823019476222992,0.4152881646156311,2.926000000000002,11.420000000000002,0.006000000000000227,0.37999999999999545
197,0.0827723871743679,0.4282042967319489,2.945999999999998,11.89,0.0040000000000048885,0.4300000000000068
198,0.0833617389678955,0.40169557404518125,2.912000000000006,11.0,0.010000000000005116,0.4300000000000068
199,0.0827138823890686,0.407729984664917,2.9539999999999935,11.159999999999997,0.010000000000005116,0.39000000000000057
200,0.08299329638242721,0.41201643538475036,2.9000000000000057,11.319999999999993,0.007999999999995566,0.35999999999999943
201,0.0832281898522377,0.40739365787506104,2.950000000000003,11.280000000000001,0.006000000000000227,0.4200000000000017
202,0.08101728752136231,0.4058159472465515,2.8659999999999997,11.239999999999995,0.010000000000005116,0.37000000000000455
203,0.08324138800382615,0.4116481457710266,2.9440000000000026,11.75,0.0040000000000048885,0.46999999999999886
204,0.08349563070774078,0.4253123532772064,2.9479999999999933,11.599999999999994,0.006000000000000227,0.480000000000004
205,0.07901040381908417,0.4213980650424957,2.7339999999999947,11.340000000000003,0.007999999999995566,0.37000000000000455
206,0.0814525118470192,0.40685181713104246,2.8319999999999936,11.310000000000002,0.0040000000000048885,0.4300000000000068
207,0.08158299522399902,0.41760836324691775,2.8059999999999974,11.36,0.012000000000000455,0.45000000000000284
208,0.08283732601165772,0.4069551970481873,2.9620000000000033,11.299999999999997,0.010000000000005116,0.4099999999999966
209,0.08200156248569489,0.403445013999939,2.8700000000000045,11.280000000000001,0.006000000000000227,0.4899999999999949
210,0.08286894311904908,0.4037825600624084,2.9240000000000066,11.150000000000006,0.0040000000000048885,0.4899999999999949
211,0.08090337490320205,0.4150330515861511,2.7519999999999953,11.489999999999995,0.001999999999995339,0.4000000000000057
212,0.08065534396648406,0.4251834059596062,2.793999999999997,11.659999999999997,0.006000000000000227,0.5
213,0.08207926765203476,0.42632983145713804,2.8619999999999948,11.799999999999997,0.010000000000005116,0.3299999999999983
214,0.08132114585995674,0.4134812780380249,2.858000000000004,11.590000000000003,0.012000000000000455,0.4000000000000057
215,0.0806092366361618,0.4168011088371277,2.754000000000005,11.379999999999995,0.0040000000000048885,0.269999999999996
216,0.07953617156028747,0.4159476957321167,2.7480000000000047,11.599999999999994,0.010000000000005116,0.4200000000000017
217,0.08229522181391716,0.40460876655578615,2.8940000000000055,11.129999999999995,0.0040000000000048885,0.39000000000000057
218,0.08534474827051163,0.38735076026916504,2.950000000000003,10.700000000000003,0.012000000000000455,0.4300000000000068
219,0.08111121264457703,0.40809111471176146,2.8460000000000036,11.36,0.007999999999995566,0.46999999999999886
220,0.08078079001426697,0.40174553847312927,2.817999999999998,11.090000000000003,0.006000000000000227,0.39000000000000057
221,0.07188979833364487,0.39461718697547915,2.4399999999999977,10.810000000000002,0.0040000000000048885,0.37999999999999545
222,0.07509050433039666,0.39718663597106935,2.622,11.090000000000003,0.012000000000000455,0.28000000000000114
223,0.07664664393424987,0.4038808533668518,2.6779999999999973,11.180000000000007,0.012000000000000455,0.37000000000000455
224,0.07415496331214905,0.4034711711883545,2.584000000000003,11.019999999999996,0.006000000000000227,0.39000000000000057
225,0.07261306961536408,0.4036036880493164,2.548000000000002,11.319999999999993,0.007999999999995566,0.4300000000000068
226,0.07480748663187027,0.40062856216430665,2.5919999999999987,11.170000000000002,0.007999999999995566,0.480000000000004
227,0.0757087392950058,0.39843418827056887,2.6580000000000013,10.689999999999998,0.0040000000000048885,0.4000000000000057
228,0.07678350569725037,0.4038740220069885,2.760000000000005,11.310000000000002,0.006000000000000227,0.35999999999999943
229,0.07487426684498787,0.39594415950775147,2.628,11.079999999999998,0.006000000000000227,0.37000000000000455
230,0.07811138092756272,0.39106434841156007,2.7560000000000002,10.920000000000002,0.0040000000000048885,0.3100000000000023
231,0.0762632761335373,0.39353351678848264,2.736000000000004,10.799999999999997,0.001999999999995339,0.4399999999999977
232,0.0741297379875183,0.41320768728256224,2.5619999999999976,11.180000000000007,0.0040000000000048885,0.37000000000000455
233,0.07542381213188172,0.4007676778316498,2.5999999999999943,11.060000000000002,0.0040000000000048885,0.3499999999999943
234,0.07543852649450303,0.40796834230422974,2.686000000000007,11.36,0.006000000000000227,0.3299999999999983
235,0.07580471356391907,0.40795460572242737,2.603999999999999,11.310000000000002,0.007999999999995566,0.4200000000000017
236,0.07499281659126282,0.405913992023468,2.5720000000000027,11.319999999999993,0.012000000000000455,0.4000000000000057
237,0.07729611973762512,0.40904722938537597,2.680000000000007,11.329999999999998,0.010000000000005116,0.45000000000000284
238,0.07648377057552337,0.40548784718513486,2.680000000000007,11.219999999999999,0.0040000000000048885,0.39000000000000057
239,0.07525083578944207,0.4051219352245331,2.652000000000001,10.989999999999995,0.001999999999995339,0.37999999999999545
240,0.07520879275798797,0.414608429813385,2.593999999999994,11.61,0.010000000000005116,0.3400000000000034
241,0.07314400656819343,0.4164389318466187,2.569999999999993,11.180000000000007,0.0040000000000048885,0.480000000000004
242,0.07379878652572631,0.41479884281158447,2.6059999999999945,11.290000000000006,0.0040000000000048885,0.37999999999999545
243,0.07172472452163696,0.414754576587677,2.513999999999996,11.439999999999998,0.0040000000000048885,0.3100000000000023
244,0.07531059389114379,0.3981925724983215,2.6359999999999957,10.89,0.007999999999995566,0.4099999999999966
245,0.0764958667421341,0.4023548578739166,2.6380000000000052,10.920000000000002,0.012000000000000455,0.4200000000000017
246,0.07868444281578064,0.4075631241321564,2.721999999999994,11.329999999999998,0.006000000000000227,0.35999999999999943
247,0.0735809303432703,0.4190963562965393,2.530000000000001,11.670000000000002,0.007999999999995566,0.39000000000000057
248,0.0722112127661705,0.41359450709819795,2.469999999999999,11.280000000000001,0.010000000000005116,0.39000000000000057
249,0.07382620746552944,0.40264808254241946,2.5060000000000002,11.379999999999995,0.001999999999995339,0.35999999999999943
250,0.07556483751535416,0.41334155311584475,2.7120000000000033,11.299999999999997,0.001999999999995339,0.3199999999999932
251,0.0764460063290596,0.409257213306427,2.6740000000000066,11.370000000000005,0.010000000000005116,0.4200000000000017
252,0.0772625675201416,0.39726326036453247,2.686000000000007,11.280000000000001,0.0040000000000048885,0.4200000000000017
253,0.07659084845781326,0.4054123685836792,2.652000000000001,11.079999999999998,0.001999999999995339,0.3100000000000023
254,0.07329445096731185,0.40290859236717225,2.534000000000006,11.260000000000005,0.006000000000000227,0.4200000000000017
255,0.07473027816772461,0.4006714846611023,2.554000000000002,11.010000000000005,0.007999999999995566,0.35999999999999943
256,0.07443027863025665,0.40229578337669375,2.5460000000000065,11.049999999999997,0.010000000000005116,0.4200000000000017
257,0.07480350027084351,0.4114287167549133,2.5720000000000027,11.189999999999998,0.001999999999995339,0.39000000000000057
258,0.07747226403474808,0.4046305786132813,2.7139999999999986,11.459999999999994,0.012000000000000455,0.3199999999999932
259,0.07259518201351166,0.40363052320480347,2.456000000000003,11.209999999999994,0.001999999999995339,0.29999999999999716
260,0.07325858713626862,0.39386943411827086,2.554000000000002,10.959999999999994,0.0040000000000048885,0.3100000000000023
261,0.07843796535491944,0.39908694920539856,2.7379999999999995,11.049999999999997,0.012000000000000455,0.37000000000000455
262,0.07715104028224945,0.403462571144104,2.662000000000006,11.519999999999996,0.010000000000005116,0.37999999999999545
263,0.07375284747123718,0.421984982919693,2.6239999999999952,11.760000000000005,0.0,0.45999999999999375
264,0.07764184159755706,0.4031946300506592,2.7180000000000035,11.269999999999996,0.001999999999995339,0.519999999999996
