epoch,train_loss,val_loss,train_error1,val_error1,train_error5,val_error5
29,1.442123020401001,1.4379347515106202,50.504,50.1,7.75,7.969999999999999
30,1.460264194908142,1.4223690357208252,51.316,48.85,8.146,7.719999999999999
31,1.448697529258728,1.4698384410858154,50.752,51.48,8.147999999999996,8.379999999999995
32,1.4404763524627686,1.3993753721237183,50.504,49.16,7.885999999999996,7.200000000000003
33,1.445174944419861,1.3698640504837036,50.558,47.79,7.900000000000006,6.719999999999999
34,1.4505342239379884,1.4386263607025147,50.854,50.81,8.162000000000006,7.519999999999996
35,1.439519761543274,1.4025434148788452,50.324,49.13,7.853999999999999,6.819999999999993
36,1.4351019579315185,1.3960860717773438,50.288,48.71,7.805999999999997,7.150000000000006
37,1.4468567139434814,1.4643696876525878,50.558,51.46,7.9339999999999975,8.269999999999996
38,1.4574645259857177,1.5276405702590943,51.01,53.84,8.001999999999995,9.930000000000007
39,1.4614268086242677,1.4915175157546996,51.298,53.27,8.224000000000004,8.290000000000006
40,1.4518289208984374,1.3961854274749756,50.704,49.36,8.170000000000002,7.489999999999995
41,1.4487838553237915,1.3987998037338256,50.58,49.22,8.195999999999998,6.959999999999994
42,1.4278151258850098,1.4492240476608276,50.262,51.2,7.652000000000001,7.599999999999994
43,1.450569367980957,1.4397641218185424,50.728,51.09,8.085999999999999,7.299999999999997
44,1.4357987965393066,1.3676709762573243,50.212,47.71,7.900000000000006,6.769999999999996
45,1.43435930809021,1.43707252368927,49.854,49.68,7.918000000000006,7.799999999999997
46,1.4332306594467163,1.4371810192108154,49.862,50.21,7.876000000000005,8.239999999999995
47,1.4318531079483032,1.4366864072799683,50.068,50.02,7.686000000000007,8.120000000000005
48,1.4335225120162964,1.3944939977645874,49.99,48.21,7.924000000000007,7.319999999999993
49,1.446878959350586,1.4193896808624267,50.604,49.69,7.989999999999995,7.409999999999997
50,1.433008793106079,1.4808499612808228,49.992,50.83,7.941999999999993,8.150000000000006
51,1.3442730672073364,1.2574368114471435,46.86,43.14,6.730000000000004,5.569999999999993
52,1.3413301631164551,1.2505673707962035,46.628,43.26,6.736000000000004,5.430000000000007
53,1.3363477920150757,1.2802697422027587,46.662,44.6,6.489999999999995,5.969999999999999
54,1.3348027180099487,1.228600456047058,46.544,42.56,6.507999999999996,5.319999999999993
55,1.3280048952484131,1.2539230005264281,45.892,43.65,6.552000000000007,5.810000000000002
56,1.3333088519287108,1.2690153089523315,46.226,44.09,6.677999999999997,6.109999999999999
57,1.3328203267669678,1.3214199502944945,46.342,46.32,6.579999999999998,6.549999999999997
58,1.3360256385040283,1.3423685747146605,46.46,46.96,6.477999999999994,6.719999999999999
59,1.3337998435211182,1.2739961257934571,46.356,44.31,6.492000000000004,5.650000000000006
60,1.3390856342315673,1.2758683517456055,46.536,44.3,6.581999999999994,5.700000000000003
61,1.3336053955459595,1.2868560958862305,46.504,44.96,6.465999999999994,5.75
62,1.3262405339431762,1.3326381380081176,46.224,46.41,6.406000000000006,6.719999999999999
63,1.329913459892273,1.3094352708816528,46.342,46.05,6.388000000000005,6.1299999999999955
64,1.3245908140945435,1.256715946006775,46.3,43.6,6.427999999999997,5.219999999999999
65,1.321515097846985,1.2219181825637817,46.004,41.93,6.400000000000006,5.010000000000005
66,1.3261773119735718,1.2696911617279052,46.172,44.22,6.445999999999998,5.790000000000006
67,1.3316167470550537,1.33507237033844,46.578,46.17,6.436000000000007,6.469999999999999
68,1.3319724489593505,1.2829777688980102,46.44,44.96,6.358000000000004,5.8700000000000045
69,1.326375422554016,1.3098178015708923,45.974,45.19,6.367999999999995,6.760000000000005
70,1.3278020343780517,1.2159532112121583,46.198,41.58,6.543999999999997,5.140000000000001
71,1.329431699333191,1.2572055225372314,46.298,43.72,6.4140000000000015,5.8799999999999955
72,1.335471300315857,1.3311369337081909,46.41,45.1,6.5859999999999985,7.0
73,1.336201148300171,1.2866599760055542,46.402,44.4,6.554000000000002,5.769999999999996
74,1.3326752359771727,1.2807008499145507,46.134,44.22,6.543999999999997,5.890000000000001
75,1.3393144212341308,1.2811735452651978,46.478,44.39,6.597999999999999,5.939999999999998
76,1.3336779880523681,1.2540972492218017,46.36,43.72,6.525999999999996,5.400000000000006
77,1.3278051313781738,1.2725284425735475,46.16,43.41,6.480000000000004,6.200000000000003
78,1.3340599573135377,1.4530790636062623,46.63,49.46,6.402000000000001,8.969999999999999
79,1.3397693098831176,1.213817741394043,46.45,42.02,6.859999999999999,4.930000000000007
80,1.3366489883804322,1.3017851900100708,46.534,45.77,6.524000000000001,5.659999999999997
81,1.3305507810211181,1.2799106451034545,46.458,44.59,6.436000000000007,5.920000000000002
82,1.3314819564819336,1.250623949432373,46.312,43.38,6.617999999999995,5.680000000000007
83,1.3259794487380983,1.250781591796875,45.804,42.86,6.481999999999999,5.930000000000007
84,1.336413780899048,1.288216509437561,46.382,44.49,6.640000000000001,5.739999999999995
85,1.3283967037963866,1.223284040260315,46.334,42.58,6.418000000000006,5.079999999999998
86,1.3307878981781005,1.3192109069824218,45.952,46.58,6.530000000000001,6.079999999999998
87,1.3341429629516601,1.2840110591888427,46.37,44.47,6.635999999999996,5.780000000000001
88,1.3307876355743409,1.301207460784912,46.228,44.39,6.599999999999994,6.280000000000001
89,1.3303040937805175,1.2472317222595215,46.24,43.17,6.628,5.769999999999996
90,1.32701469039917,1.2624270792007446,46.23,43.56,6.444000000000003,5.799999999999997
91,1.3371695738220215,1.2416994775772094,46.602,42.85,6.4680000000000035,5.450000000000003
92,1.3205802602767944,1.2860667300224304,45.85,44.28,6.438000000000002,6.069999999999993
93,1.3339927408599854,1.3241006145477294,46.448,46.44,6.519999999999996,6.700000000000003
94,1.3440117348098755,1.3749813961029054,46.58,48.07,6.522000000000006,6.650000000000006
95,1.340320915107727,1.3435624118804932,46.594,46.69,6.563999999999993,7.049999999999997
96,1.3317788650894165,1.290587130355835,46.44,45.03,6.420000000000002,5.590000000000003
97,1.3301376240921021,1.2210249731063842,46.494,42.34,6.486000000000004,5.400000000000006
98,1.3280090069961548,1.4005491846084595,46.096,49.31,6.424000000000007,7.019999999999996
99,1.3277433966064454,1.2249098989486695,46.292,42.29,6.451999999999998,4.980000000000004
100,1.3332772188949584,1.221689720916748,46.332,42.7,6.506,5.090000000000003
101,1.3019601639175415,1.2339099856376647,45.312,42.71,6.158000000000001,5.3799999999999955
102,1.298520082397461,1.2426458831787108,45.282,43.26,6.195999999999998,5.640000000000001
103,1.3153694414520263,1.3138328271865845,45.812,44.17,6.302000000000007,6.6200000000000045
104,1.3151471759796143,1.233380422782898,45.898,42.67,6.376000000000005,5.150000000000006
105,1.3155203949737548,1.275767672920227,45.762,44.2,6.358000000000004,5.780000000000001
106,1.3028711656188965,1.246361713027954,45.442,42.97,6.117999999999995,5.450000000000003
107,1.3020283731842042,1.2622394889831543,45.346,44.25,6.248000000000005,5.689999999999998
108,1.3007777401351928,1.2890909328460693,45.432,44.62,6.055999999999997,6.079999999999998
109,1.320953455543518,1.2741512887954711,45.84,44.52,6.462000000000003,5.849999999999994
110,1.3028829416656493,1.297507042312622,45.276,45.06,6.111999999999995,6.530000000000001
111,1.3025414211273194,1.2164483604431153,45.31,42.4,6.052000000000007,5.310000000000002
112,1.3137049099349976,1.2214606525421143,45.848,42.7,6.158000000000001,5.260000000000005
113,1.3185246190261841,1.240545708847046,45.916,43.08,6.194000000000003,5.099999999999994
114,1.3109651652145387,1.2247764362335205,45.688,42.68,6.310000000000002,5.489999999999995
115,1.3109206142807006,1.2419522727966308,45.648,43.49,6.230000000000004,5.480000000000004
116,1.3042645532989503,1.2774474296569824,45.41,43.4,6.087999999999994,6.290000000000006
117,1.3105619716262817,1.2489631175994873,45.722,43.19,6.180000000000007,5.760000000000005
118,1.321701441116333,1.2310742654800415,46.006,42.78,6.456000000000003,5.019999999999996
119,1.3208216035461426,1.2294785293579102,45.686,41.84,6.367999999999995,5.219999999999999
120,1.3114679678344727,1.2482993085861207,45.588,43.47,6.325999999999993,5.659999999999997
121,1.3181598473358154,1.2733037252426147,45.876,44.18,6.302000000000007,5.540000000000006
122,1.3105838095474243,1.26099630279541,45.6,44.19,6.245999999999995,5.890000000000001
123,1.3097378365325927,1.3096873447418214,45.532,45.55,6.302000000000007,6.109999999999999
124,1.3318276043701172,1.334359055519104,46.06,46.18,6.560000000000002,6.3700000000000045
125,1.3144483868026733,1.239425743484497,45.796,42.76,6.292000000000002,5.650000000000006
126,1.3113939028549195,1.3176888820648194,45.746,44.81,6.176000000000002,6.560000000000002
127,1.3165194843673707,1.3375951410293578,45.79,47.16,6.298000000000002,6.659999999999997
128,1.3162279708862306,1.293104499053955,45.926,45.01,6.25,6.310000000000002
129,1.3174812125015258,1.287776704597473,45.828,45.05,6.200000000000003,6.049999999999997
130,1.3151828734970092,1.240824447631836,45.814,43.23,6.346000000000004,5.359999999999999
131,1.3146586013412476,1.2667953899383544,45.73,44.51,6.323999999999998,5.6200000000000045
132,1.31394233253479,1.3937382341384887,45.49,47.46,6.349999999999994,8.209999999999994
133,1.3185777114868165,1.2683555994033813,45.652,43.89,6.372,5.640000000000001
134,1.3187940751647949,1.3174398309707642,45.788,46.32,6.275999999999996,5.799999999999997
135,1.3103894402313232,1.250834220123291,45.8,43.32,6.109999999999999,5.540000000000006
136,1.3027854674530028,1.2155092752456664,45.36,42.54,6.147999999999996,5.109999999999999
137,1.3070501723098755,1.2354103351593018,45.362,42.42,6.1640000000000015,5.670000000000002
138,1.3198546034622192,1.224766615486145,45.998,42.6,6.388000000000005,5.1200000000000045
139,1.2997628652572633,1.218728481864929,45.388,42.07,6.109999999999999,5.159999999999997
140,1.3049046099472046,1.2404150550842286,45.322,43.0,6.1299999999999955,5.6200000000000045
141,1.3119441765594482,1.2607208896636963,45.544,43.38,6.310000000000002,5.950000000000003
142,1.3156052572631836,1.2907649969100952,45.868,45.65,6.349999999999994,5.400000000000006
143,1.3036970252227784,1.2494931053161622,45.404,42.65,6.060000000000002,5.739999999999995
144,1.3150491786956786,1.2318994701385497,45.79,42.72,6.2819999999999965,5.140000000000001
145,1.3151879663848878,1.2699658988952636,45.884,43.97,6.272000000000006,6.019999999999996
146,1.3108791317749025,1.3192437578201295,45.73,45.81,6.170000000000002,6.359999999999999
147,1.31322582736969,1.2688294399261475,45.724,43.64,6.212000000000003,5.930000000000007
148,1.3128813079071044,1.3926641271591187,45.62,48.78,6.346000000000004,7.739999999999995
149,1.297431428565979,1.2202791999816895,45.124,42.68,5.986000000000004,4.969999999999999
150,1.2974970013809204,1.2897307012557984,45.246,45.46,6.010000000000005,5.909999999999997
151,1.2568422129058838,1.1902458848953248,43.696,41.13,5.528000000000006,4.969999999999999
152,1.2579890864181518,1.2228672151565552,43.946,43.15,5.579999999999998,4.689999999999998
153,1.2622343376159668,1.2041696306228638,43.7,41.66,5.744,5.329999999999998
154,1.2627644171905517,1.2264321660995483,43.93,42.59,5.640000000000001,5.260000000000005
155,1.2701369821548463,1.3067942897796632,44.46,45.91,5.682000000000002,6.319999999999993
156,1.2581716557312013,1.22473469581604,43.714,42.51,5.617999999999995,4.799999999999997
157,1.2749755015945434,1.2075915033340454,44.522,41.72,5.853999999999999,4.890000000000001
158,1.2757877587509154,1.2222384952545167,44.17,41.98,5.921999999999997,5.099999999999994
159,1.2781188977432252,1.2052422624588013,44.59,41.9,5.8799999999999955,4.560000000000002
160,1.277194562149048,1.1834354417800903,44.542,41.09,5.775999999999996,4.939999999999998
161,1.2808833756637574,1.2128813325881957,44.758,42.11,5.837999999999994,5.519999999999996
162,1.2804841257476807,1.229085302734375,44.578,42.52,5.774000000000001,5.730000000000004
163,1.2825165940093994,1.200436384010315,44.482,41.61,6.016000000000005,5.1299999999999955
164,1.2682057055282592,1.2271812620162963,43.966,42.51,5.829999999999998,5.159999999999997
165,1.2804384309387207,1.244937407875061,44.7,43.69,5.680000000000007,5.469999999999999
166,1.276296448287964,1.3547696231842041,44.564,47.21,5.772000000000006,6.810000000000002
167,1.275826683883667,1.2051333236694335,44.486,41.25,5.742000000000004,5.280000000000001
168,1.2853900035476684,1.338497731399536,44.532,46.9,5.799999999999997,6.290000000000006
169,1.2794566681671142,1.2274667863845825,44.75,42.32,5.810000000000002,5.469999999999999
170,1.2740791809844971,1.2590923528671265,44.084,43.83,5.769999999999996,5.8799999999999955
171,1.2745651307296753,1.2167746047973633,44.376,42.11,5.829999999999998,4.959999999999994
172,1.277118941268921,1.2107109003067016,44.386,41.6,5.915999999999997,4.859999999999999
173,1.2767088720321655,1.1896387163162232,44.36,41.23,5.947999999999993,4.8700000000000045
174,1.2791022122955322,1.226232078552246,44.438,42.62,5.906000000000006,5.049999999999997
175,1.2778821364593507,1.271053953742981,44.324,43.88,6.007999999999996,6.209999999999994
176,1.2809183610916137,1.2515679260253907,44.16,43.02,5.774000000000001,5.75
177,1.2757894147491455,1.3106325372695924,44.268,45.73,5.866,6.239999999999995
178,1.287625058670044,1.2655635540008545,44.732,44.39,5.909999999999997,5.719999999999999
179,1.2812707387924194,1.2305950550079345,44.852,42.8,5.798000000000002,5.090000000000003
180,1.280568514328003,1.1933817403793334,44.476,40.9,5.902000000000001,4.950000000000003
181,1.2866165085220338,1.2408679016113282,44.908,42.58,6.028000000000006,5.849999999999994
182,1.289511393661499,1.2278092643737792,44.912,42.27,6.043999999999997,5.579999999999998
183,1.2840996014404298,1.2116835580825807,44.548,41.54,5.891999999999996,4.810000000000002
184,1.2792618228149415,1.2198166110992432,44.652,42.19,5.912000000000006,5.069999999999993
185,1.291326410598755,1.2757991083145142,44.762,43.5,6.052000000000007,5.980000000000004
186,1.2854459894180297,1.3039609655380249,44.774,45.43,6.010000000000005,6.040000000000006
187,1.2852443496322632,1.2382189952850342,44.858,43.24,5.926000000000002,5.469999999999999
188,1.2890444583892822,1.2444628232955932,44.942,43.2,6.030000000000001,5.780000000000001
189,1.302842562713623,1.2306332162857057,45.32,42.4,6.174000000000007,5.170000000000002
190,1.2915131145477294,1.2316397747039796,44.796,42.83,6.043999999999997,5.569999999999993
191,1.2867026317596435,1.3715202449798585,44.94,47.93,5.872,6.890000000000001
192,1.285306328010559,1.3131297382354736,44.56,45.48,5.915999999999997,5.670000000000002
193,1.2909854592895509,1.1946977155685425,44.724,41.13,5.956000000000003,5.079999999999998
194,1.2882226723480226,1.263287146949768,44.876,44.03,6.019999999999996,5.469999999999999
195,1.294047123260498,1.2368499507904054,45.06,42.9,6.126000000000005,5.269999999999996
196,1.293465206260681,1.242077381134033,44.862,43.31,6.049999999999997,5.260000000000005
197,1.288250012397766,1.2574723682403564,44.922,43.85,6.030000000000001,5.530000000000001
198,1.2934658275985718,1.2174871179580689,45.04,42.24,5.983999999999995,5.010000000000005
199,1.2945898207855224,1.261383650970459,44.968,43.99,6.034000000000006,5.819999999999993
200,1.2855960863494873,1.220135304069519,44.972,42.88,5.876000000000005,5.280000000000001
201,1.2682192003631592,1.2384838062286376,43.982,42.88,5.802000000000007,5.1299999999999955
202,1.267051982498169,1.2283434783935547,44.01,42.45,5.748000000000005,5.390000000000001
203,1.2797796573638915,1.239361212348938,44.712,43.22,5.8799999999999955,5.280000000000001
204,1.2774009436416627,1.2157472045898436,44.258,42.46,5.849999999999994,4.810000000000002
205,1.2782070658111573,1.2915408493041993,44.48,44.58,5.847999999999999,6.230000000000004
206,1.2864426471710204,1.2004821237564087,44.834,41.97,5.945999999999998,4.980000000000004
207,1.2829183613586426,1.199901177406311,44.706,41.33,5.980000000000004,4.840000000000003
208,1.2827942342758178,1.2534466831207276,44.424,43.56,5.992000000000004,5.659999999999997
209,1.2774239711380004,1.2638650371551514,44.44,44.14,5.983999999999995,5.829999999999998
210,1.28715418800354,1.226726189804077,44.642,42.56,6.073999999999998,5.310000000000002
211,1.2838450875091554,1.2172702721595765,44.54,42.56,5.909999999999997,5.099999999999994
212,1.2794716410827636,1.2302679710388185,44.414,43.1,5.951999999999998,5.3799999999999955
213,1.2809619775772094,1.2529223407745362,44.418,43.36,5.864000000000004,5.799999999999997
214,1.292496993522644,1.1936130054473877,45.19,41.31,6.069999999999993,5.189999999999998
215,1.2895447312927246,1.2563757287979127,44.682,43.42,6.200000000000003,5.709999999999994
216,1.2910805215072632,1.3328747156143188,44.922,46.25,5.969999999999999,6.6200000000000045
217,1.278596938896179,1.2418719493865966,44.662,43.27,5.853999999999999,5.329999999999998
218,1.285118620223999,1.265150214958191,44.6,43.83,5.965999999999994,5.480000000000004
219,1.2851126587677002,1.1916539671897888,44.52,41.19,5.995999999999995,5.170000000000002
220,1.2787691079711914,1.2346137527465821,44.416,42.67,5.799999999999997,5.349999999999994
221,1.2886951561737061,1.2446301132202149,44.73,43.08,6.176000000000002,5.180000000000007
222,1.2857109461975098,1.1970070276260376,44.872,41.7,5.876000000000005,5.090000000000003
223,1.285206139640808,1.1939402509689332,44.8,41.43,5.912000000000006,4.680000000000007
224,1.2835218513488769,1.192506603050232,44.824,41.15,5.808000000000007,5.189999999999998
225,1.2931242055892944,1.2826033655166627,44.83,44.96,6.078000000000003,5.849999999999994
226,1.2932886709594726,1.2835859642028808,44.984,45.11,6.153999999999996,5.609999999999999
227,1.2792639037704467,1.2853989925384521,44.36,44.7,5.834000000000003,6.319999999999993
228,1.2923013487625121,1.2912217376708985,44.872,45.54,6.108000000000004,6.239999999999995
229,1.2880331406784058,1.2803355604171753,44.982,44.25,5.938000000000002,5.780000000000001
230,1.2901143087005615,1.2520186376571656,44.542,43.37,6.060000000000002,5.530000000000001
231,1.2846453025054931,1.223903851699829,44.71,42.09,5.936000000000007,5.269999999999996
232,1.288787077102661,1.270976142501831,44.616,44.48,6.030000000000001,5.420000000000002
233,1.2882137711715698,1.2834609327316284,44.734,44.6,5.852000000000004,5.840000000000003
234,1.2974578411102295,1.2360136072158814,45.142,43.5,6.084000000000003,5.209999999999994
235,1.2866354529571533,1.286678044128418,44.698,44.35,5.866,5.75
236,1.2936789503479005,1.2632722051620484,44.93,43.22,6.180000000000007,5.730000000000004
237,1.288087954940796,1.2656576538085937,44.938,43.93,5.989999999999995,6.3700000000000045
238,1.298280115852356,1.2276945365905763,44.964,42.26,6.141999999999996,5.549999999999997
239,1.2894526462554932,1.2256418462753296,44.754,43.06,6.099999999999994,4.980000000000004
240,1.2826896704483033,1.2489747901916504,44.414,43.12,6.016000000000005,5.730000000000004
241,1.291237568588257,1.2543847668647765,45.096,43.91,5.822000000000003,5.469999999999999
242,1.2894346931457519,1.2101274984359742,44.894,41.65,6.075999999999993,5.049999999999997
243,1.2898243334197999,1.2299224323272706,44.812,42.88,6.171999999999997,5.209999999999994
244,1.2781714761734009,1.2350273782730103,44.294,43.34,6.028000000000006,5.1200000000000045
245,1.287104175491333,1.2925876804351806,44.8,45.42,5.8940000000000055,5.5
246,1.2850816913604737,1.2154223346710205,44.63,42.4,5.959999999999994,5.349999999999994
247,1.2815309664154053,1.2218458820343017,44.626,41.6,5.944000000000003,5.510000000000005
248,1.2896088273620605,1.2665249689102174,44.63,44.42,5.962000000000003,5.530000000000001
249,1.2856746424865724,1.2020390773773193,44.654,41.85,6.052000000000007,5.239999999999995
250,1.2775117783355714,1.1973786169052123,44.542,41.73,5.980000000000004,4.849999999999994
251,1.244835228805542,1.1920103138923646,43.28,41.5,5.3559999999999945,5.069999999999993
252,1.2559359482192993,1.2168075817108155,43.73,42.08,5.609999999999999,5.1299999999999955
253,1.2517640577316285,1.2025723209381103,43.56,41.57,5.572000000000003,5.109999999999999
254,1.2544663658905029,1.2160487112998963,43.616,42.17,5.475999999999999,5.239999999999995
255,1.2534779510879517,1.2257634630203247,43.576,42.38,5.4879999999999995,5.549999999999997
256,1.2605848652648926,1.1863241443634034,43.918,41.53,5.602000000000004,4.939999999999998
257,1.2620600244522096,1.2319032823562621,44.026,43.15,5.745999999999995,5.3700000000000045
258,1.2701833018493653,1.2265416091918946,44.082,42.52,5.784000000000006,5.349999999999994
259,1.2615661292648315,1.2691303163528442,43.642,43.91,5.662000000000006,5.6200000000000045
260,1.2631169682312011,1.1791633596420288,43.7,40.65,5.808000000000007,4.840000000000003
261,1.257533984413147,1.2464295791625977,43.914,43.46,5.656000000000006,5.579999999999998
262,1.2736116056060791,1.2283440589904786,44.198,42.95,5.932000000000002,5.409999999999997
263,1.262910277824402,1.257222896003723,44.112,43.31,5.686000000000007,5.840000000000003
264,1.2699727409744264,1.164429264831543,43.848,40.54,5.784000000000006,4.760000000000005
265,1.2717657082366944,1.2630237110137938,44.28,43.72,5.908000000000001,5.780000000000001
266,1.2710669307327271,1.227021950149536,44.328,41.92,5.7379999999999995,5.540000000000006
267,1.2765307231903076,1.2018487766265868,44.364,41.45,5.912000000000006,5.159999999999997
268,1.2712498676681518,1.1969207719802857,44.338,41.46,5.810000000000002,5.049999999999997
269,1.267288288078308,1.230090186882019,44.164,42.1,5.760000000000005,5.590000000000003
270,1.2686414600372315,1.1998440582275391,44.24,41.5,5.828000000000003,5.019999999999996
271,1.2627433208847045,1.1938070583343505,43.71,41.43,5.709999999999994,5.090000000000003
272,1.2655473186874389,1.1974886505126954,44.194,41.44,5.744,4.959999999999994
273,1.2655707041168214,1.2155771562576294,43.926,42.05,5.808000000000007,5.280000000000001
274,1.2786258568573,1.2974726697921752,44.74,44.75,5.846000000000004,5.609999999999999
275,1.2653612483596801,1.2197638519287108,44.16,42.35,5.7819999999999965,5.299999999999997
276,1.2711462689971924,1.2069311840057373,44.164,41.75,5.754000000000005,5.280000000000001
277,1.2704690592193604,1.242707707977295,44.298,42.38,5.939999999999998,5.489999999999995
278,1.27099651222229,1.1819330251693725,44.422,40.85,5.665999999999997,4.689999999999998
279,1.27534180393219,1.2161684377670288,44.472,42.35,5.912000000000006,5.099999999999994
280,1.278565537109375,1.198261527633667,44.578,41.51,5.930000000000007,5.200000000000003
281,1.2725604848480225,1.2243870237350465,44.342,42.72,5.957999999999998,5.180000000000007
282,1.27774750541687,1.2289602182388306,44.416,42.61,5.962000000000003,5.569999999999993
283,1.2802804023361205,1.2156059001922608,44.588,42.17,5.823999999999998,5.359999999999999
284,1.2815327523040771,1.2748851629257203,44.612,45.09,5.962000000000003,5.519999999999996
285,1.2711729778289795,1.1980684032440185,44.156,41.71,5.775999999999996,4.950000000000003
286,1.267438784866333,1.2073991216659545,44.138,42.24,5.668000000000006,4.840000000000003
287,1.273284744758606,1.1772055723190307,44.292,41.18,5.822000000000003,4.790000000000006
288,1.2769738516616822,1.222259698677063,44.16,42.13,6.024000000000001,5.6299999999999955
289,1.274882957878113,1.2953719463348388,44.418,45.36,5.861999999999995,5.980000000000004
290,1.276220041847229,1.2369275184631348,44.394,42.86,5.939999999999998,5.049999999999997
291,1.2724832361602783,1.2677688623428345,44.148,43.85,5.676000000000002,5.680000000000007
292,1.2831924928665162,1.2570002277374268,44.674,43.47,5.947999999999993,5.719999999999999
293,1.2748293431854247,1.2152504083633422,44.268,42.59,5.819999999999993,5.400000000000006
294,1.2801753736114503,1.224416714286804,44.476,42.03,5.920000000000002,5.400000000000006
295,1.2721808717346192,1.2234574472427369,44.16,43.45,5.799999999999997,5.019999999999996
296,1.2750786478424072,1.2887494413375855,44.378,45.29,5.656000000000006,6.030000000000001
297,1.2710292068099975,1.3032131326675416,44.222,44.8,5.811999999999998,6.430000000000007
298,1.272187785758972,1.1985596340179443,44.194,41.15,5.846000000000004,5.049999999999997
299,1.2818567972183228,1.208783996963501,44.472,42.23,5.921999999999997,5.189999999999998
300,1.2819028700637818,1.2576139757156373,44.494,43.71,5.8359999999999985,5.6200000000000045
301,1.2638714122009278,1.200956569480896,44.072,41.7,5.5660000000000025,5.349999999999994
302,1.27072108833313,1.2040945692062377,44.162,41.87,5.656000000000006,5.25
303,1.2560206720733642,1.190709184074402,43.56,41.72,5.548000000000002,4.909999999999997
304,1.265479525527954,1.281136787033081,44.036,43.81,5.810000000000002,5.680000000000007
305,1.267657527885437,1.260160496711731,44.266,43.23,5.798000000000002,5.659999999999997
306,1.2787094260406495,1.2053025493621825,44.53,41.65,5.908000000000001,5.239999999999995
307,1.2730920844650269,1.1917100381851196,44.306,41.23,5.852000000000004,4.739999999999995
308,1.2785256020355225,1.2573983423233033,44.286,44.02,5.7620000000000005,5.569999999999993
309,1.2776046006774902,1.2372630819320678,44.648,42.91,5.823999999999998,5.719999999999999
310,1.2760446160888672,1.186611004447937,44.466,41.02,5.885999999999996,4.6200000000000045
311,1.2641664093399048,1.2670414571762085,44.022,44.16,5.813999999999993,5.969999999999999
312,1.277506600112915,1.3513676803588868,44.262,45.72,5.775999999999996,6.060000000000002
313,1.2724825659942627,1.2890941019058229,44.134,45.01,5.819999999999993,6.150000000000006
314,1.2763198399353026,1.2324404977798462,44.35,42.39,5.834000000000003,5.260000000000005
315,1.275597617301941,1.2261383489608764,44.466,41.82,5.927999999999997,5.569999999999993
316,1.278342904472351,1.235674787902832,44.568,42.21,5.882000000000005,5.609999999999999
317,1.275039854888916,1.281253067588806,44.018,44.43,6.042000000000002,5.829999999999998
318,1.2673316324996948,1.234166050338745,44.17,42.99,5.609999999999999,5.359999999999999
319,1.2756853703308106,1.1721002737045287,44.54,40.48,5.798000000000002,4.730000000000004
320,1.2794449840545654,1.2345843238830567,44.366,43.08,5.823999999999998,5.480000000000004
